candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,thermal_T,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
mofsimplify_thermal_val_00055_DUKDOD01,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,55,DUKDOD01,306.73527999999999,97.828400000000002,166.6570667,421.24059999999997,443.82400000000001,4978.6666670000004,6488,9708.6666669999995,5845.3333329999996,12,25.333333329999999,46.666666669999998,54.666666669999998,76,210.66666670000001,296,261.33333329999999,8.9730666669999994,21.44693333,34.926733329999998,35.141599999999997,2.6189,20.676400000000001,20.008949999999999,42.553699999999999,3349,2205,4014.5,3740,1,4.5,5.5,10.5,26.5,62,99.5,135,2.1970000000000001,5.2012999999999998,7.1836000000000002,10.994300000000001,0,-8.8450000000000006,-5.2000000000000002,-13.475,0,246.5,265,563.5,0,0,0,0,0,15.5,10,28.5,0,3.7850000000000001,3.6899999999999999,8.7650000000000006,77.919933330000006,144.58500000000001,215.0618667,212.65333330000001,332.33333329999999,612,800.66666669999995,621.33333330000005,11,21.333333329999999,31.333333329999999,32,52.666666669999998,120,140.66666670000001,116,4.7096333330000002,10.2256,13.4602,12.154400000000001,11.1136,10.641999999999999,22.90404444,19.39955556,59.833333330000002,58,108.1111111,72.888888890000004,1,1.2777777779999999,2.5555555559999998,2.4444444440000002,1.8333333329999999,5.5,7.5,6.6111111109999996,0.54112222200000004,0.72679444400000004,1.265833333,1.074188889,35.498333330000001,89.709444439999999,128.5258967,120.2452937,0,0.91500000000000004,1.381666667,2.2116666669999998,0,2,5.3333333329999997,9.3333333330000006,0,0,0,0,0,-2,-1.611111111,-1.9444444439999999,0,-0.040000000000000001,0.17111111100000001,0.34111111100000002,0,-6.5,-4.8928388890000001,-5.7463938890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8123100000000001,4.0879899999999996,4.0874899999999998,0,0.024777299999999999,0.024777331999999999,0,0,0,94.803100000000001,0.049099999999999998,0.049099999999999998,0,1930.8199999999999
mofsimplify_thermal_val_00056_EDABOC,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,56,EDABOC,370.87652229999998,228.0652,410.67520000000002,1686.1094000000001,1876.0319999999999,8188,18244,26882,19044,26,68,174,228,276,964,1514,1260,19.643999999999998,64.504000000000005,124.87479999999999,143.1232,1.2768999999999999,34.532800000000002,24.328900000000001,44.1265,3481,4189,6313,4897,1,9,9,14,81,207,297,342,3.0975999999999999,11.5984,13.9392,17.248000000000001,0,-20.390000000000001,-11.359999999999999,-23.23,0,460,424,743,0,0,0,0,0,58,48,88,0,9.25,7.9199999999999999,14.84,108.17659999999999,200.48099999999999,324.81779999999998,377.49700000000001,438.5,804,1074,895,15.5,30,49,60,79,191,233,202,6.25875,13.875400000000001,19.425699999999999,19.547000000000001,11.4016,9.8940000000000001,21.984666669999999,21.500666670000001,61.5,54,109.66666669999999,79.166666669999998,1,1.1666666670000001,2.3333333330000001,2.6666666669999999,1.5,4.5,6.5,7.3333333329999997,0.53783333300000002,0.66091666699999996,1.1975,1.164633333,32.534999999999997,77.781666670000007,112.30753799999999,127.191452,0,0.90500000000000003,1.1850000000000001,2.5816666669999999,0,2,4,10.66666667,0,0,0,0,0,-2,-2.1666666669999999,-3,0,-0.040000000000000001,0.086666667000000003,0.37,0,-6.2999999999999998,-5.3357033329999997,-7.0249616670000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1259199999999998,5.1377899999999999,5.1315,0,0.12570300000000001,0.125703178,0,0,0,169.96700000000001,0.21340000000000001,0.21340000000000001,0,796.47299999999996
mofsimplify_thermal_val_00057_DOQHUN,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,57,DOQHUN,372.43530950000002,131.2199,216.79239999999999,624.79920000000004,738.9864,5048,8176,10770,5484,16,34,68,90,102,280,400,274,11.901300000000001,28.797599999999999,48.750799999999998,51.611400000000003,1.4399999999999999,28.896000000000001,23.196000000000002,44.411999999999999,3969,3528,3843,5796,1,7,8,12,49,105,175,203,2.8224,8.5847999999999995,10.651199999999999,14.800800000000001,0,-15.68,-9.7300000000000004,-22.609999999999999,0,385,443,664,0,0,0,0,0,34,31,55,0,6.6500000000000004,7.0999999999999996,11.35,85.768266670000003,126.6360667,220.36813330000001,243.73920000000001,564.66666669999995,1010.666667,1277.333333,1192,9.3333333330000006,16.666666670000001,25.333333329999999,26.666666670000001,42,94,90.666666669999998,53.333333330000002,4.9595333330000004,9.8566000000000003,13.454266670000001,12.186400000000001,11.833600000000001,8.4004799999999999,24.645879999999998,33.595039999999997,64,69.599999999999994,140.80000000000001,176,1,1,2.4500000000000002,3.3500000000000001,1,3.4500000000000002,5.7999999999999998,5,0.53290000000000004,0.62561,1.33152,1.6297250000000001,28.09,81.673000000000002,115.6516525,131.18241470000001,0,0.998,1.2635000000000001,1.758,0,-0.69999999999999996,2,4.7999999999999998,0,0,0,0,0,-2.4500000000000002,-3.3500000000000001,-1.6499999999999999,0,-0.127,-0.035499999999999997,0.21299999999999999,0,-10.109999999999999,-8.8360664999999994,-6.9963990000000003,6.2361374999999999,16.232587500000001,20.697487500000001,16.215299999999999,108.375,216.75,156,135,0.75,2.25,2.625,1.875,7.5,15.75,13.5,6.75,0.6211875,1.5680624999999999,1.5008625,1.0922624999999999,244.90875,313.64538110000001,283.65956249999999,141.32538109999999,0,-0.60750000000000004,-0.27750000000000002,-0.13875000000000001,0,11.25,17.25,8.625,0,0,0,0,0,2.625,3.75,2.625,0,0.49125000000000002,0.73499999999999999,0.36749999999999999,0,20.209833750000001,25.644667500000001,12.82233375,3.06352,3.4931999999999999,3.4715600000000002,0,0,0,0,0,0,0,0,0,0,945.35299999999995
mofsimplify_thermal_val_00058_SUTJIC,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,58,SUTJIC,359.51343500000002,96.647099999999995,177.29599999999999,299.43200000000002,387.19200000000001,1290,2752,3314,2112,12,24,36,46,64,164,188,124,7.7451999999999996,16.9224,24.444400000000002,26.103000000000002,3.6480999999999999,31.324000000000002,29.222999999999999,57.147199999999998,784,1064,1008,1960,1,5,6,11,25,60,90,165,1.4641,4.4649000000000001,5.5902000000000003,10.151899999999999,0,-6.8499999999999996,-3.8399999999999999,-8.9100000000000001,0,102,132,238,0,0,0,0,0,13,12,22,0,2.3599999999999999,2.6400000000000001,4.9199999999999999,309.28960000000001,667.471,1145.0138669999999,1421.9090000000001,1134,2576,3770.666667,3896,49.333333330000002,103.33333330000001,180,230,283.33333329999999,718.66666669999995,1016,1126.666667,18.936666670000001,47.262599999999999,72.675066670000007,83.08326667,10.35245714,12.618857139999999,27.401028570000001,36.094857140000002,55.428571429999998,68.571428569999995,148,129.14285709999999,1,1.571428571,3.1428571430000001,4.8571428570000004,2.7142857139999998,8.1428571430000005,16.571428569999998,18.571428569999998,0.54981428600000004,0.90090000000000003,1.780714286,2.1060857140000002,43.329999999999998,121.2328571,212.3457143,270.91740340000001,0,0.94142857099999999,1.2214285709999999,3.522857143,0,2,2.5714285710000002,17.14285714,0,0,0,0,0,-2,-3.7142857139999998,-1.7142857140000001,0,-0.040000000000000001,-0.051428570999999999,0.80000000000000004,0,-7.0285714290000003,-9.2571428569999998,-5.2162514289999997,10.35245714,18.928285710000001,43.941257139999998,52.10485714,55.428571429999998,102.8571429,190.2857143,154.2857143,1,2.3571428569999999,5.5,7.0714285710000002,6.2142857139999998,20.785714290000001,36.857142860000003,34.714285709999999,0.54981428600000004,1.3513500000000001,2.6703214289999999,2.775192857,43.329999999999998,181.8492857,328.13128010000003,342.3434049,0,1.4121428570000001,3.374285714,5.7364285710000003,0,3,13.85714286,30.428571430000002,0,0,0,0,0,-1.6428571430000001,0.85714285700000004,5.4285714289999998,0,-0.059999999999999998,0.50857142899999996,1.5342857139999999,0,-10.542857140000001,-10.411172860000001,-2.5161857140000001,3.2175799999999999,5.3506200000000002,5.3506200000000002,0,0.065984399999999999,0.065984187,0,0,0,268.37200000000001,0.078700000000000006,0.078700000000000006,0,3410.0700000000002
mofsimplify_thermal_val_00059_ENISOK,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,59,ENISOK,420.8536163,138.68733330000001,266.28266669999999,554.86133329999996,659.59146669999996,3928,6464,12554.666670000001,11136,18,40,68,90.666666669999998,113.33333330000001,309.33333329999999,458.66666670000001,501.33333329999999,12.984,31.48906667,51.771866670000001,63.006399999999999,3.1074000000000002,25.838666669999999,28.220133329999999,66.564533330000003,1601.333333,1392,4064,3077.333333,1,4.6666666670000003,6.6666666670000003,13.33333333,22.666666670000001,57.333333330000002,104,140,1.9088000000000001,4.7922666669999998,8.3413333329999997,12.32746667,0,-6.7000000000000002,-4.0266666669999998,-14.16,0,144,133.33333329999999,381.33333329999999,0,0,0,0,0,10.66666667,8,29.333333329999999,0,3.02,2.9333333330000002,9.0399999999999991,88.544700000000006,171.00299999999999,252.55520000000001,266.76100000000002,384,744,992,868,13,26,38,42,64,150,190,168,5.7637,12.828200000000001,17.359000000000002,16.671399999999998,10.05656667,10.183,21.81206667,17.6035,54.666666669999998,56,102.66666669999999,80,1,1.3333333329999999,2.6666666669999999,2.3333333330000001,2,6,8,7.3333333329999997,0.55289999999999995,0.77000000000000002,1.3151999999999999,1.137033333,61.289999999999999,125.05333330000001,177.73356200000001,156.37022870000001,0,0.59333333300000002,0.82666666700000002,1.4199999999999999,0,1.3333333329999999,4.6666666670000003,6,0,0,0,0,0,-2,-1.3333333329999999,-2.3333333330000001,0,-0.026666667000000002,0.23999999999999999,0.21333333300000001,0,-4,0.528593333,-3.4714066670000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5442999999999998,6.9683400000000004,6.7943800000000003,0.37515799999999999,0,0.375157299,1385.97,913.68499999999995,0.42930000000000001,0,0,0.42930000000000001,1585.99,2128.3099999999999
mofsimplify_thermal_val_00060_VAJTUX,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,60,VAJTUX,204.97060149999999,84.929299999999998,159.71639999999999,243.3056,279.9708,1503,2620,3806,1944,11,22,32,34,54,130,164,102,8.1000999999999994,16.973800000000001,25.037800000000001,20.5136,3.6099999999999999,24.623999999999999,29.126999999999999,49.837000000000003,841,870,1334,1421,1,4,6,10,16,40,72,80,1.9044000000000001,4.0848000000000004,6.7206000000000001,8.8596000000000004,0,-5.3600000000000003,-3.9300000000000002,-7.2300000000000004,0,86,128,241,0,0,0,0,0,6,6,20,0,2.5600000000000001,3.4100000000000001,7.3799999999999999,118.5876667,231.90020000000001,351.98586669999997,390.52493329999999,675.33333330000005,1333.333333,1620,1562.666667,16.666666670000001,34,50.666666669999998,58.666666669999998,84.666666669999998,202,266.66666670000001,261.33333329999999,7.8514666670000004,17.780866670000002,24.34106667,25.334800000000001,10.393599999999999,12.534933329999999,25.459199999999999,24.793955560000001,55.666666669999998,85.777777779999994,127.55555560000001,108.2222222,1,1.5555555560000001,3.111111111,3,2.6666666669999999,8,11.55555556,9.7777777780000008,0.54934444400000004,0.93204444399999997,1.5449999999999999,1.435566667,42.90666667,129.06888889999999,193.56232360000001,160.7578791,0,0.93333333299999999,1.7888888890000001,1.632222222,0,-0.222222222,5.3333333329999997,7.2222222220000001,0,0,0,0,0,-2,-1.3333333329999999,-1,0,-0.095555556,0.237777778,0.29999999999999999,0,-8.8000000000000007,-7.0952088890000002,-3.9952088890000002,6.7385777779999998,9.3281333330000002,12.36297778,12.357244440000001,85.333333330000002,117.33333330000001,96,90.666666669999998,0.66666666699999999,1.111111111,1.3333333329999999,1.5555555560000001,2.4444444440000002,4.6666666670000003,5.1111111109999996,7.1111111109999996,0.468044444,0.79584444399999998,0.83120000000000005,0.92933333299999998,96.120000000000005,130.5711111,119.72,165.50398530000001,0,0.013333332999999999,0.29999999999999999,0.78000000000000003,0,4.4444444440000002,5.1111111109999996,9.3333333330000006,0,0,0,0,0,0,-0.66666666699999999,-1.111111111,0,0.111111111,0.097777777999999996,0.22444444399999999,0,3.6000000000000001,1.8,2.442864444,2.91526,4.4654299999999996,4.4249900000000002,0,0.094153299999999995,0.094153137999999997,0,0,0,204.374,0.13669999999999999,0.13669999999999999,0,1495.05
mofsimplify_thermal_val_00061_VERZOJ,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,61,VERZOJ,272.59503469999999,113.6647,184.1088,413.45400000000001,526.32000000000005,1384,3264,3936,2880,13,24,42,60,66,168,192,120,8.2188999999999997,17.344799999999999,27.167400000000001,33.725999999999999,3.6480999999999999,39.422400000000003,29.222999999999999,64.634399999999999,784,1344,1008,1512,1,6,6,12,36,72,108,108,1.4641,5.2998000000000003,5.5902000000000003,7.9859999999999998,0,-9.1799999999999997,-3.8399999999999999,-10.92,0,120,132,282,0,0,0,0,0,24,18,54,0,2.8799999999999999,2.6400000000000001,7.9199999999999999,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0,0.89000000000000001,1.24,0,0,2,7,0,0,0,0,0,0,-2,0,0,0,-0.040000000000000001,0.35999999999999999,0,0,-6,0.79288999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6604199999999998,3.05341,3.05206,0,0,0,0,0,0,0,0,0,0,754.94500000000005
mofsimplify_thermal_val_00062_QUSSII,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,62,QUSSII,365.70443779999999,186.1026,350.29599999999999,748.02419999999995,964.37599999999998,3642,7228,12876,12866,22,50,88,128,138,378,616,686,15.327,37.8842,64.409599999999998,82.088800000000006,2.7225000000000001,24.376000000000001,24.502500000000001,57.139499999999998,900,1030,2490,2340,1,4.3333333329999997,6.6666666670000003,11.33333333,19,48.333333330000002,90.666666669999998,113.66666669999999,1.7161,4.1527000000000003,7.6154666669999997,10.733266670000001,0,-7.6233333329999997,-3.8500000000000001,-15.93,0,95.666666669999998,117,262,0,0,0,0,0,8,8.6666666669999994,23.666666670000001,0,2.5066666670000002,2.9199999999999999,6.653333333,149.40056670000001,297.83999999999997,463.47800000000001,551.52566669999999,648.66666669999995,1308,1872,1882.666667,21.666666670000001,44.666666669999998,68.666666669999998,86,113.33333330000001,278,386,405.33333329999999,9.5859000000000005,22.119533329999999,32.012466670000002,35.558733330000003,11.6608,9.2208000000000006,21.15722667,17.782933329999999,63,50.399999999999999,111.0666667,93.333333330000002,1,1.066666667,2.1333333329999999,2.0666666669999998,1.2,3.6000000000000001,4.7999999999999998,6.266666667,0.53487333299999995,0.601626667,1.1359999999999999,1.1247533329999999,29.867999999999999,67.046666669999993,97.711015200000006,121.8163485,0,0.89600000000000002,1.008,1.806,0,2,2.7999999999999998,4.5999999999999996,0,0,0,0,0,-2,-1.8666666670000001,-3.6666666669999999,0,-0.040000000000000001,0.010666666999999999,-0.025333333,0,-6.1200000000000001,-5.7342813330000002,-11.07428133,6.5817600000000001,8.1600000000000001,17.119039999999998,17.019200000000001,35.399999999999999,44.399999999999999,81.200000000000003,69.200000000000003,0.59999999999999998,1,2,2.2000000000000002,2.2000000000000002,6.5999999999999996,10,10.199999999999999,0.32566000000000001,0.57133999999999996,1.0109999999999999,1.0181800000000001,22.187999999999999,74.128,115.42904559999999,124.76609120000001,0,0.65000000000000002,1.0840000000000001,1.6779999999999999,0,1.3999999999999999,4,7,0,0,0,0,0,-0.80000000000000004,0,0,0,-0.028000000000000001,0.12,0.26000000000000001,0,-4.7400000000000002,-4.3628439999999999,-4.8256880000000004,4.2949999999999999,5.0897600000000001,5.0444699999999996,0.17271700000000001,0,0.172716605,570.60699999999997,938.07899999999995,0.22520000000000001,0,0,0.22520000000000001,743.99699999999996,4165.54
mofsimplify_thermal_val_00063_UWELIS,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,63,UWELIS,426.3403897,170.61699999999999,313.24799999999999,672.98680000000002,916.60799999999995,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.563599999999999,32.8444,52.3932,69.508799999999994,2.7225000000000001,27.719999999999999,25.245000000000001,55.209000000000003,900,1170,1080,2100,1,5,6,12,25,55,90,140,1.7161,4.8076999999999996,6.0522,10.8468,0,-8.5500000000000007,-5.4000000000000004,-13.66,0,111,144,290,0,0,0,0,0,14,12,32,0,2.8799999999999999,3.2400000000000002,7.4400000000000004,207.40620000000001,410.71699999999998,638.40660000000003,776.19399999999996,930,1850,2688,2812,29,60,92,116,152,372,516,554,13.1853,30.199999999999999,43.868400000000001,50.015999999999998,11.315200000000001,10.118399999999999,22.260480000000001,18.2608,61,55.200000000000003,109.2,88,1,1.2,2.3999999999999999,2.2000000000000002,1.6000000000000001,4.7999999999999998,6.4000000000000004,6.7999999999999998,0.53881999999999997,0.68067999999999995,1.218,1.1258600000000001,33.423999999999999,81.359999999999999,117.17304559999999,125.8890456,0,0.90800000000000003,1.244,1.8580000000000001,0,2,4.4000000000000004,5.7999999999999998,0,0,0,0,0,-2,-1.6000000000000001,-3,0,-0.040000000000000001,0.112,0.084000000000000005,0,-6.3600000000000003,-5.2028439999999998,-9.2228440000000003,10.537599999999999,15.481999999999999,26.471599999999999,39.134,56.5,69.5,143,167,1,2,3,5,5,12,18,26,0.54769999999999996,0.99729999999999996,1.6948000000000001,2.4106999999999998,41.424999999999997,130.24130700000001,194.595,302.37145550000002,0,1.355,1.1799999999999999,3.7749999999999999,0,5,2.5,14.5,0,0,0,0,0,0,-1,-1,0,0.14999999999999999,-0.050000000000000003,0.46000000000000002,0,-5.4535549999999997,-8.8499999999999996,-13.510664999999999,4.5754700000000001,5.9937100000000001,5.8322200000000004,0.50751400000000002,0,0.50751398000000003,1764.6199999999999,1178.55,0.48320000000000002,0,0,0.48320000000000002,1680.0799999999999,2439.0599999999999
mofsimplify_thermal_val_00064_WEHHEY,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,64,WEHHEY,432.69513119999999,126.1238,231.16800000000001,445.99520000000001,511.87200000000001,2456,4608,4928,6144,14,32,48,64,80,192,256,320,10.067,24.2944,33.192,42.281599999999997,2.7225000000000001,22.704000000000001,16.829999999999998,39.533999999999999,900,960,720,1680,1,4,4,8,16,32,48,80,1.7161,3.8252000000000002,4.0347999999999997,7.8600000000000003,0,-7.1600000000000001,-3.6000000000000001,-10.76,0,88,96,184,0,0,0,0,0,8,4,12,0,2.3199999999999998,2.1600000000000001,4.4800000000000004,574.06449999999995,1113.636,1849.6676,2361.4160000000002,2632,5136,7832,8864,77,160,260,344,420,1048,1528,1784,35.333300000000001,81.065600000000003,122.9444,151.23759999999999,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,11.833600000000001,17.544,41.451999999999998,58.996000000000002,64,96,160,256,1,2,5,7,4,14,24,40,0.53290000000000004,1.1242000000000001,2.2265000000000001,3.3506999999999998,28.09,119.78,227.44536600000001,347.22536600000001,0,1.78,5.1500000000000004,6.9299999999999997,0,4,20,24,0,0,0,0,0,-3,-2,-6,0,-0.080000000000000002,0.59999999999999998,0.52000000000000002,0,-12,-16.41422,-28.41422,6.7033899999999997,10.71326,10.522679999999999,0.71057099999999995,0.039394800000000001,0.74996585000000004,2235.3400000000001,4937.3299999999999,0.58260000000000001,273.73099999999999,0.032300000000000002,0.6149,1832.77,8474.6599999999999
mofsimplify_thermal_val_00065_DUKMON,val,val,MOFSimplify-main/model/thermal/ANN/val.csv,65,DUKMON,345.28427110000001,84.699799999999996,145.83359999999999,209.3492,299.47199999999998,1171,2148,2762,1632,11,20,28,36,48,112,126,88,7.3357999999999999,14.3276,20.584800000000001,20.481999999999999,3.5344000000000002,24.364799999999999,28.763999999999999,60.084800000000001,729,810,972,1566,1,4,6,12,16,40,72,96,1.5875999999999999,3.7296,5.8212000000000002,9.4751999999999992,0,-5.4400000000000004,-4.0199999999999996,-9.4000000000000004,0,78,126,266,0,0,0,0,0,6,6,24,0,2.0800000000000001,2.9399999999999999,7.5999999999999996,246.67793330000001,523.31100000000004,867.67453330000001,1018.265667,959.33333330000005,2112,2969.333333,2794.666667,38,79.333333330000002,132,164.66666670000001,211.33333329999999,529.33333330000005,748,776,15.25713333,37.139666669999997,55.522533330000002,60.5002,10.537599999999999,12.138,25.4876,15.992000000000001,56.5,66,108.5,72.5,1,1.5,3,2,2.5,7.5,10,8,0.54769999999999996,0.85855000000000004,1.395,0.98960000000000004,41.424999999999997,113.565,146.532614,118.376307,0,0.93500000000000005,1.53,1.5549999999999999,0,2,7.5,5.5,0,0,0,0,0,-2,-1,-2.5,0,-0.040000000000000001,0.34999999999999998,0.14000000000000001,0,-6.9000000000000004,-2.0571100000000002,-6.5035550000000004,10.537599999999999,17.475999999999999,39.526000000000003,26.37533333,56.5,95,144.5,106.83333330000001,1,2.1666666669999999,5,3.3333333330000001,5.5,18.333333329999999,23.333333329999999,17.166666670000001,0.54769999999999996,1.240983333,2.1498333330000001,1.5521,41.424999999999997,165.35666670000001,244.9394557,186.09309569999999,0,1.328333333,3.3250000000000002,2.7749999999999999,0,2.8333333330000001,17,11,0,0,0,0,0,-1.6666666670000001,3.5,-0.33333333300000001,0,-0.056666666999999997,0.82666666700000002,0.36333333299999998,0,-9.8499999999999996,-2.849923333,-8.9249616669999998,2.70824,4.0588499999999996,4.05009,0,0.023548599999999999,0.023548627999999999,0,0,0,81.087100000000007,0.029700000000000001,0.029700000000000001,0,2730.21
